,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2024-05-01,0.0,0.35000000000000003,0.0,0.2999999999999999,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,0.05253987888488605,0.0,0.0,0.038374272429471126,0.0,0.35,0.0,0.20908584868564292,0.0,0.35,0.0,0.0
2024-07-01,0.06830495100468263,0.0,0.0,0.03267145647839193,0.0,0.3499999999999999,0.0,0.18891826935856076,0.010105323158364838,0.35,0.0,0.0
2024-08-01,0.008525004867839244,0.0,0.0,0.03999996803179251,0.0,0.35,0.0,0.2514750271003683,0.0,0.3499999999999999,0.0,0.0
2024-09-01,0.3499999999999999,0.0,0.0,0.0,0.0,0.0724564851166646,0.0,0.22754351488333557,0.0,0.3499999999999999,0.0,0.0
2024-10-01,0.3499999999999999,0.0,0.0,0.0,0.0,0.07232221485636653,0.0,0.22767778514363368,0.0,0.3499999999999999,0.0,0.0
2024-11-01,0.2235892528765633,0.0,0.0,0.0,0.0,0.20209157951807058,0.0,0.2243191676053662,0.0,0.35,0.0,0.0
2024-12-01,0.0,0.10806951916530509,0.0,0.11781188107890225,0.0,0.35000000000000003,0.0,0.2974968802593533,0.1266217194964393,0.0,0.0,0.0
2025-01-01,0.0,0.11929992189039341,0.0,0.0864991399820071,0.0,0.3500000000000001,0.0,0.20454858199615997,0.2396523561314394,0.0,0.0,0.0
2025-02-01,0.0,0.35000000000000003,0.0,0.2397077794409394,0.0,0.35000000000000003,0.0,0.0,0.06029222055906059,0.0,0.0,0.0
2025-03-01,0.3499999999999999,0.0,0.0,0.0,0.0,0.0911816896153012,0.0,0.20881831038469897,0.0,0.3499999999999999,0.0,0.0
2025-04-01,0.2816468876778839,0.0,0.0,0.11174525559721775,0.0,0.22164018036761562,0.0,0.31314970738419906,0.0,0.07181796897308379,0.0,0.0
2025-05-01,0.3499999999999999,0.0,0.0,0.05486244403417297,0.0,0.11392449075687042,0.0,0.22727295599580843,0.0,0.25394010921314825,0.0,0.0
2025-06-01,0.0,0.3499999999999999,0.0,0.3499999999999998,0.0,0.3000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,0.2015329532357852,0.0,0.0,0.12283782551786263,0.0,0.23807980877181417,0.0,0.3304458342140169,0.0,0.10710357826052101,0.0,0.0
2025-08-01,0.0,0.0,0.0,0.25485575849034514,0.0,0.3499999999999998,0.0,0.3499999999999998,0.0,0.0,0.04514424150965523,0.0
2025-09-01,0.0,0.0,0.0,0.35000000000000003,0.0,0.35000000000000003,0.0,0.2746111459726033,0.0,0.0,0.025388854027396816,0.0
